Blink_ID,Start_Frame,End_Frame,Duration,Amplitude,Velocity,Frequency
1,14,25,12,0.3315996527671814,0.1657998263835907,3.8461538461538463
2,30,35,6,0.18785792589187622,0.09392896294593811,5.555555555555555
3,45,75,31,0.027203381061553955,0.006800845265388489,3.9473684210526314
4,128,130,3,0.02326524257659912,0.01163262128829956,3.0534351145038165
5,205,255,51,0.048847079277038574,0.0022203217853199353,1.953125
6,445,460,16,0.05919778347015381,0.004933148622512817,1.3015184381778742
7,477,484,8,0.1256374716758728,0.0314093679189682,1.443298969072165
8,490,499,10,0.023740530014038086,0.0018627643585205078,1.6
9,529,531,3,0.28875428438186646,0.005238711833953857,1.6917293233082706
10,623,628,6,0.12502634525299072,0.03125658631324768,1.5898251192368837
11,647,654,8,0.3604293465614319,0.06007155776023865,1.6793893129770994
12,696,760,65,0.042916953563690186,0.0008376879351479667,1.5768725361366622
13,774,777,4,0.007302701473236084,0.003556549549102783,1.6709511568123392
14,908,912,5,0.19159585237503052,0.04789896309375763,1.5334063526834611
15,996,998,3,0.0707358717918396,0.009261012077331543,1.5015015015015014
16,1050,1055,6,0.15317970514297485,0.037867963314056396,1.5151515151515151
17,1209,1212,4,0.2400164008140564,0.2400164008140564,1.4014839241549877
18,1237,1245,9,0.10633212327957153,0.03544404109319051,1.4446227929373996
19,1288,1383,96,0.048184871673583984,0.003706528590275691,1.3728323699421965
20,1410,1427,18,0.01902151107788086,0.0007045269012451172,1.400560224089636
21,1435,1439,5,0.010560154914855957,0.004921525716781616,1.4583333333333333
22,1586,1591,6,0.06911617517471313,0.06911617517471313,1.3819095477386936
23,1664,1668,5,0.04079616069793701,0.0027254223823547363,1.378070701018574
24,1743,1839,97,0.05487018823623657,0.0007414890302194131,1.3043478260869565
25,1855,1858,4,0.08533787727355957,0.08533787727355957,1.3448090371167294
26,1900,1962,63,0.12147825956344604,0.0020246376593907674,1.3245033112582782
27,2039,2042,4,0.04169571399688721,0.04169571399688721,1.3215859030837005
28,2095,2097,3,0.21760690212249756,0.012499809265136719,1.334604385128694
29,2115,2144,30,0.3235696256160736,0.0140682445920032,1.3519813519813522
30,2157,2164,8,0.38818058371543884,0.19409029185771942,1.3856812933025404
31,2169,2186,18,0.31851083040237427,0.024500833107874945,1.4174668495656149
32,2191,2220,30,0.37822532653808594,0.018010729835146948,1.4407924358397117
33,2238,2244,7,0.24585825204849243,0.12292912602424622,1.469933184855234
34,2260,2265,6,0.39554497599601746,0.19777248799800873,1.500441306266549
35,2338,2341,4,0.08314567804336548,0.004515409469604492,1.4944491887275833
36,2424,2427,4,0.07893866300582886,0.07893866300582886,1.4827018121911038
37,2436,2456,21,0.30550676584243774,0.016972598102357652,1.505901505901506
38,2464,2491,28,0.3343612849712372,0.013778269290924072,1.5248796147672552
39,2495,2621,127,0.1670612096786499,0.010441325604915619,1.4874141876430207
40,2629,2634,6,0.021994471549987793,0.010997235774993896,1.5180265654648957
41,2645,2648,4,0.17021113634109497,0.09765708446502686,1.5477538693846735
42,2660,2662,3,0.01338052749633789,0.01338052749633789,1.5771686068343973
43,2669,2673,5,0.11861813068389893,0.0068988800048828125,1.6080777860882574
44,2728,2741,14,0.09721851348876953,0.0,1.604668125455872
45,2745,2749,5,0.03002798557281494,0.007506996393203735,1.6363636363636365
46,2836,2842,7,0.15304303169250488,0.07652151584625244,1.618009145269082
47,2857,2866,10,0.2901577949523926,0.07253944873809814,1.639344262295082
48,2876,2879,4,0.03859144449234009,0.011631637811660767,1.6666666666666667
49,2940,2949,10,0.09656602144241333,0.024141505360603333,1.6610169491525422
50,2955,2961,7,0.08561927080154419,0.000735938549041748,1.688048615800135
51,3002,3009,8,0.0935257077217102,0.02338142693042755,1.6943521594684385
52,3026,3032,7,0.042275309562683105,0.016927093267440796,1.714474118034949
53,3096,3106,11,0.04547315835952759,0.04547315835952759,1.70582555519794
54,3110,3114,5,0.42685386538505554,0.42685386538505554,1.7335473515248796
55,3143,3148,6,0.007533729076385498,0.0018834322690963745,1.7465862178469356
56,3172,3191,20,0.04384660720825195,0.0035837342341740928,1.7543859649122806
57,3329,3334,6,0.029130280017852783,0.021986782550811768,1.7091454272863567
58,3410,3414,5,0.07116574048995972,0.07116574048995972,1.6983894582723278
59,3444,3447,4,0.02659595012664795,0.013297975063323975,1.7111368909512763
60,3467,3470,4,0.08986806869506836,0.014376968145370483,1.728608470181504
61,3514,3522,9,0.03795826435089111,0.018979132175445557,1.7314788532500711
62,3573,3581,9,0.0791206955909729,0.01910179853439331,1.7308766052484645
63,3585,3683,99,0.3340647220611572,0.0034871277484026823,1.710097719869707
64,3706,3747,42,0.06848126649856567,0.005139398574829102,1.7075773745997866
65,3758,3805,48,0.29007118940353394,0.006745841614035673,1.7078297425118234
66,3829,3835,7,0.3589524030685425,0.04520547389984131,1.7205422314911365
67,3899,3903,5,0.06950628757476807,0.03475314378738403,1.716188524590164
68,3914,3919,6,0.045809924602508545,0.011452481150627136,1.7346938775510203
69,3923,3927,5,0.2648336887359619,0.13241684436798096,1.7566191446028514
70,3964,3967,4,0.191642165184021,0.0958210825920105,1.7641129032258067
71,4020,4026,7,0.08879154920578003,0.044395774602890015,1.7630990812018872
72,4090,4097,8,0.18101346492767334,0.18101346492767334,1.7569546120058566
73,4111,4116,6,0.2970934510231018,0.05941869020462036,1.7731357784794752
74,4130,4139,10,0.1630547046661377,0.03261094093322754,1.7874396135265702
75,4145,4148,4,0.04132485389709473,0.020662426948547363,1.8076644974692697
76,4261,4267,7,0.35233014822006226,0.11744338274002075,1.7806935332708531
77,4311,4317,7,0.13494521379470825,0.03373630344867706,1.7832329782306624
78,4325,4330,6,0.06350165605545044,0.021167218685150146,1.8009697529438928
79,4358,4373,16,0.03867185115814209,0.007734370231628418,1.80612711476909
80,4383,4388,6,0.053669273853302,0.053669273853302,1.8227386648439279
81,4443,4449,7,0.09761178493499756,0.032537261644999184,1.8202247191011236
82,4471,4506,36,0.018268883228302002,0.0013049202305930002,1.8193920568005326
83,4536,4550,15,0.03768789768218994,0.0034261725165627217,1.8237749945067019
84,4584,4587,4,0.0017399191856384277,0.0,1.8308631211857016
85,4593,4595,3,0.29543155431747437,0.0,1.8494342906875545
86,4620,4630,11,0.4090687036514282,0.009505875408649445,1.8570503131073204
87,4652,4658,7,0.07003802061080933,0.01137968897819519,1.8673535093367677
88,4750,4755,6,0.005012571811676025,0.0005435347557067871,1.8502943650126156
89,4821,4828,8,0.4025048315525055,0.06708413859208424,1.8430316835783804
90,4889,4896,8,0.2018059492111206,0.0038583874702453613,1.8378599142332042
