Blink_ID,Start_Frame,End_Frame,Duration,Amplitude,Velocity,Frequency
1,110,251,142,0.06954491138458252,0.002019349733988444,0.3968253968253968
2,266,270,5,0.03326404094696045,0.011088013648986816,0.7380073800738007
3,314,495,182,0.11833131313323975,0.0007304402045261712,0.6048387096774194
4,510,518,9,0.07312417030334473,0.014624834060668945,0.7707129094412332
5,612,615,4,0.0048767924308776855,0.0016255974769592285,0.8116883116883116
6,650,670,21,0.016834795475006104,0.0008417397737503051,0.8941877794336811
7,725,734,10,0.0779728889465332,0.01113898413521903,0.9523809523809524
8,790,1769,980,0.10380285978317261,3.253050961677304e-05,0.4519774011299435
9,1778,1784,7,0.07053518295288086,0.011755863825480143,0.5042016806722689
10,1853,2633,781,0.11681205034255981,0.0003792599037096098,0.3796507213363705
11,2689,2693,5,0.10639351606369019,0.03546450535456339,0.4083147735708983
12,2724,2728,5,0.33197861909866333,0.33197861909866333,0.4397215097105167
13,2817,2821,5,0.06982201337814331,0.017455503344535828,0.4606661941885188
14,2877,2974,98,0.32240158319473267,0.018964799011454862,0.4705882352941176
15,2991,2996,6,0.39963558316230774,0.13321186105410257,0.5005005005005005
16,3076,3443,368,0.05839645862579346,0.000376751345972861,0.4645760743321719
17,3475,3477,3,0.010328829288482666,0.010328829288482666,0.48878665899942497
18,3514,3518,5,0.04751265048980713,0.011878162622451782,0.5115089514066496
19,3606,3609,4,0.03655153512954712,0.01827576756477356,0.5263157894736842
20,3705,3716,12,0.027715027332305908,0.002519547939300537,0.5380683346785041
21,3789,3791,3,0.022779345512390137,0.022779345512390137,0.5537974683544303
22,3851,3853,3,0.0038591623306274414,0.0019295811653137207,0.5708354955889984
23,3904,4281,378,0.19909048080444336,0.0008581486241570834,0.5371321812237272
24,4366,4368,3,0.008344948291778564,0.008344948291778564,0.5493247882810712
25,4435,4438,4,0.08621370792388916,0.08621370792388916,0.5631899076368552
26,4552,4555,4,0.11632269620895386,0.012968242168426514,0.5706760316066725
27,4606,4871,266,0.3678233027458191,0.0014952166778285328,0.5541871921182266
28,4885,4888,4,0.1082388162612915,0.036079605420430504,0.5727142564941705
29,4987,4991,5,0.17498546838760376,0.08749273419380188,0.5809294871794872
30,5023,5027,5,0.07179844379425049,0.035899221897125244,0.5966587112171837
31,5076,5079,4,0.022523581981658936,0.011261790990829468,0.610236220472441
32,5102,5106,5,0.09133017063140869,0.022832542657852173,0.6265909535931075
33,5192,5204,13,0.043009042739868164,0.007168173789978027,0.6340057636887608
34,5315,5319,5,0.03723543882369995,0.018617719411849976,0.6390977443609023
35,5400,5402,3,0.004796206951141357,0.004796206951141357,0.6477882657782713
36,5457,5459,3,0.010040462017059326,0.007703006267547607,0.6593406593406593
37,5537,5539,3,0.2889861464500427,0.2889861464500427,0.6678700361010831
38,5582,5587,6,0.06477850675582886,0.012130826711654663,0.6800286327845383
39,5620,5623,4,0.0017595291137695312,0.0005865097045898438,0.6934566145092461
40,5660,5662,3,0.001396775245666504,0.001396775245666504,0.7063393960798163
41,5745,5749,5,0.1918540596961975,0.06395135323206584,0.7130434782608696
42,5844,5846,3,0.01691216230392456,0.01691216230392456,0.7183170856849667
43,5869,5871,3,0.1764284372329712,0.1764284372329712,0.7322888283378747
44,5916,6050,135,0.22917675971984863,0.0017231335317281853,0.7271525367707816
45,6066,6069,4,0.03763449192047119,0.012544830640157064,0.7413509060955519
46,6188,6383,196,0.2671515941619873,0.003035813570022583,0.7205513784461153
47,6436,6440,5,0.07874369621276855,0.03937184810638428,0.7297003570874089
48,6487,6489,3,0.10325300693511963,0.051626503467559814,0.7395993836671803
49,6521,6526,6,0.12620848417282104,0.02524169683456421,0.7507277462846638
