Blink_ID,Start_Frame,End_Frame,Duration,Amplitude,Velocity,Frequency
1,29,56,28,0.05579441785812378,0.0021459391483893762,1.7543859649122806
2,73,77,5,0.19673436880111694,0.034115612506866455,2.564102564102564
3,89,91,3,0.09251993894577026,0.09251993894577026,3.260869565217391
4,145,152,8,0.017181336879730225,0.0015670458475748699,2.6143790849673203
5,211,214,4,0.26586413383483887,0.005786895751953125,2.3255813953488373
6,238,289,52,0.09692871570587158,0.002118563652038574,2.0689655172413794
7,293,322,30,0.041790902614593506,0.002458288389093736,2.1671826625387
8,336,344,9,0.12357747554779053,0.003116166591644287,2.318840579710145
9,353,418,66,0.06862086057662964,0.0013794162694145652,2.1479713603818613
10,425,427,3,0.03804570436477661,0.019022852182388306,2.336448598130841
11,507,509,3,0.009353995323181152,0.009353995323181152,2.156862745098039
12,565,567,3,0.021879196166992188,0.014482498168945312,2.112676056338028
13,590,600,11,0.387193888425827,0.05531341263226101,2.1630615640599005
14,636,643,8,0.26625269651412964,0.02280411124229431,2.1739130434782608
15,657,661,5,0.21978050470352173,0.00223084290822347,2.2658610271903323
16,721,736,16,0.1761465072631836,0.012581893375941686,2.1709633649932156
17,773,775,3,0.0017504096031188965,0.0017504096031188965,2.190721649484536
18,835,837,3,0.002372562885284424,0.0011996030807495117,2.1479713603818613
19,922,1013,92,0.2042921781539917,0.0008479085835543546,1.8737672583826428
20,1034,1043,10,0.16855043172836304,0.08427521586418152,1.9157088122605364
21,1056,1058,3,0.0024750828742980957,0.0012375414371490479,1.9830028328611897
22,1169,1195,27,0.019764304161071777,0.002823472023010254,1.839464882943144
23,1222,1224,3,0.012000322341918945,0.006000161170959473,1.8775510204081631
24,1487,1489,3,0.022244393825531006,0.022244393825531006,1.6107382550335572
25,1558,1566,9,0.17233693599700928,0.022447168827056885,1.595405232929164
26,1658,1660,3,0.015082299709320068,0.0,1.56532209512342
27,1718,1723,6,0.030873119831085205,0.0033876895904541016,1.5661252900232019
28,1749,1751,3,0.015480458736419678,0.015480458736419678,1.5981735159817352
29,1837,1873,37,0.033868610858917236,0.0030789646235379305,1.5474919957310567
30,1879,1882,4,0.047956228256225586,0.015985409418741863,1.5932023366967605
31,1893,1921,29,0.10076028108596802,0.025190070271492004,1.6129032258064515
32,1990,1993,4,0.02275264263153076,0.007584214210510254,1.60481444332999
33,2096,2116,21,0.16491854190826416,0.0005994637807210287,1.5588096362777515
34,2255,2259,5,0.016145050525665283,0.004686474800109863,1.5044247787610618
35,2287,2289,3,0.0029753446578979492,0.0029753446578979492,1.5283842794759825
36,2305,2307,3,0.0001620650291442871,8.103251457214355e-05,1.559792027729636
37,2384,2406,23,0.45566490292549133,0.005211949348449707,1.5371832156211052
38,2437,2441,5,0.06600385904312134,0.06600385904312134,1.556101556101556
39,2461,2463,3,0.43347716331481934,0.43347716331481934,1.5827922077922076
40,2540,2543,4,0.25193989276885986,0.08397996425628662,1.5723270440251573
41,2897,2899,3,0.28847944736480713,0.28847944736480713,1.4137931034482758
42,3054,3063,10,0.016596078872680664,0.0031803250312805176,1.370757180156658
43,3115,3146,32,0.03126966953277588,0.001293315128846602,1.3663806800127105
44,3157,3205,49,0.4189532697200775,0.00150283040671513,1.372426699937617
45,3255,3271,17,0.0748322606086731,0.03741613030433655,1.3753056234718826
46,3305,3309,5,0.14043855667114258,0.046812852223714195,1.3897280966767371
47,3370,3391,22,0.39542901515960693,0.0659048358599345,1.3856132075471699
48,3431,3450,20,0.1768694519996643,0.019652161333296034,1.3909011880614315
49,3461,3463,3,0.024419546127319336,0.0018279552459716797,1.4145496535796767
50,3612,3614,3,0.008508563041687012,0.004254281520843506,1.3831258644536653
51,3698,3701,4,0.02852499485015869,0.02852499485015869,1.3776337115072934
52,3714,3716,3,0.03010690212249756,0.0,1.3989776701641108
53,3738,3740,3,0.010954678058624268,0.005477339029312134,1.4167334937182572
54,3757,3759,3,0.05631816387176514,0.05631816387176514,1.4361702127659575
55,3791,3794,4,0.018343210220336914,0.01136624813079834,1.4492753623188406
56,3861,3864,4,0.07327210903167725,0.03403747081756592,1.4489003880983182
57,4044,4068,25,0.03454291820526123,0.008635729551315308,1.4008355861391006
58,4137,4219,83,0.06013357639312744,0.0009251319445096529,1.3744075829383886
59,4262,4338,77,0.145893394947052,0.005403459072113037,1.3597603134362757
60,4358,4492,135,0.40697330236434937,0.0010143022537231446,1.3354106387714222
61,4545,4682,138,0.04653984308242798,0.00036645545734195257,1.3025838137945762
62,4693,4696,4,0.02104240655899048,0.02104240655899048,1.3199914839259101
