Blink_ID,Start_Frame,End_Frame,Duration,Amplitude,Velocity,Frequency
1,104,136,33,0.21901285648345947,0.021901285648345946,0.7299270072992701
2,433,444,12,0.3566265106201172,0.050946644374302456,0.44943820224719105
3,778,787,10,0.2943089008331299,0.01760883629322052,0.3807106598984772
4,948,952,5,0.13064086437225342,0.06532043218612671,0.4197271773347324
5,1066,1069,4,0.021974265575408936,0.010987132787704468,0.46728971962616817
6,1076,1078,3,0.16864991188049316,0.16864991188049316,0.5560704355885079
7,1098,1103,6,0.09003549814224243,0.030149340629577637,0.6340579710144928
8,1212,1219,8,0.08081769943237305,0.01616353988647461,0.6557377049180327
9,1357,1365,9,0.2701359987258911,0.03859085696084159,0.6588579795021963
10,1374,1377,4,0.08764296770095825,0.08144688606262207,0.7256894049346879
11,1745,1749,5,0.11053508520126343,0.11053508520126343,0.6285714285714286
12,2122,2139,18,0.19722980260849,0.016435816884040833,0.5607476635514018
13,2383,2389,7,0.20025068521499634,0.06675022840499878,0.5439330543933054
14,2590,2597,8,0.12804585695266724,0.021340976158777874,0.5388760585065435
15,2601,2610,10,0.3302307426929474,0.0,0.5744925315970892
16,2617,2623,7,0.045551300048828125,0.045551300048828125,0.6097560975609756
17,2700,2721,22,0.415213942527771,0.007254456480344136,0.6245407788390889
18,2891,2893,3,0.085349440574646,0.085349440574646,0.6219765031098825
19,3024,3052,29,0.12348699569702148,0.0033655166625976562,0.6223386832623649
20,3120,3135,16,0.10657840967178345,0.017763068278630573,0.6377551020408163
21,3231,3236,6,0.10892277956008911,0.024028301239013672,0.6487488415199258
22,3476,3492,17,0.246837317943573,0.0139190673828125,0.6298310907529345
23,3723,3744,22,0.293077290058136,0.04186818429401943,0.6141522029372497
24,3782,3808,27,0.06579744815826416,0.00822468101978302,0.6300866369125755
25,3848,3850,3,0.12953060865402222,0.0,0.6491820306413918
26,3854,3859,6,0.31511229276657104,0.0,0.6735751295336788
27,3902,3924,23,0.25549256801605225,0.013940479074205672,0.6878980891719746
28,3945,3951,7,0.18638378381729126,0.03727675676345825,0.708502024291498
29,3975,3983,9,0.30363011360168457,0.0506050189336141,0.7279116465863454
30,3990,4017,28,0.2433539628982544,0.0337274432182312,0.7466401194624191
31,4054,4068,15,0.33887606859207153,0.0677752137184143,0.7618579503563528
32,4386,4422,37,0.3595612049102783,0.012398662238285459,0.7234908433190143
33,4535,4541,7,0.08934199810028076,0.08934199810028076,0.726552179656539
34,4589,4653,65,0.39580175280570984,0.002145715828599601,0.730554361839278
35,4901,4910,10,0.3879607617855072,0.034156233072280884,0.7126858073712076
36,4990,4994,5,0.04814666509628296,0.02407333254814148,0.7207207207207207
37,5122,5128,7,0.1328616738319397,0.04428722461064657,0.7213881848313511
38,5359,5375,17,0.16645944118499756,0.08322972059249878,0.7068452380952381
39,5621,5646,26,0.37983182072639465,0.032275164127349855,0.690632194085355
40,6058,6072,15,0.178602397441864,0.015380370616912841,0.6586530545035403
41,6165,6202,38,0.37333446741104126,0.012185550653017484,0.6609704981460583
42,6348,6381,34,0.3255869150161743,0.013822282615460847,0.6581009088060169
43,6581,6605,25,0.34849679470062256,0.015840763395482845,0.6509234029669997
44,6691,6699,9,0.14787179231643677,0.029574358463287355,0.6567164179104478
45,6733,6737,5,0.3245389461517334,0.029655665159225464,0.667853962600178
46,6754,6771,18,0.23775595426559448,0.0043827976499285016,0.6792675723567632
47,6939,6964,26,0.14133566617965698,0.014590899149576822,0.674802584350323
48,7017,7024,8,0.21914798021316528,0.043829596042633055,0.6832740213523132
49,7182,7194,13,0.1680067777633667,0.008949756622314453,0.6810284920083391
50,7274,7336,63,0.14692074060440063,0.01213570237159729,0.6814774430966335
51,7363,7390,28,0.2201969027519226,0.0244663225279914,0.6900284129346502
52,7844,7855,12,0.23142075538635254,0.00515139102935791,0.6619144602851323
53,7968,7970,3,0.025850951671600342,0.0,0.6649102998369087
54,8167,8195,29,0.30034273862838745,0.006475393588726337,0.6588579795021963
55,8420,8438,19,0.3980782628059387,0.03980782628059387,0.651735987676265
56,8584,8601,18,0.39530470967292786,0.03593679178844799,0.6510113926993722
57,8605,8615,11,0.23067623376846313,0.057669058442115784,0.6615598885793872
58,8709,8753,45,0.21797418594360352,0.0435948371887207,0.6625542609092986
59,8859,8867,9,0.07306039333343506,0.014612078666687012,0.6653134866937302
60,8945,8948,4,0.07542011141777039,0.025140037139256794,0.670465973851827
61,8989,8992,4,0.23268073797225952,0.11634036898612976,0.6783053486044701
62,9144,9175,32,0.24820387363433838,0.009546302832089938,0.6756756756756757
63,9201,9231,31,0.1428624391555786,0.006493747234344482,0.6824090121317158
64,9341,9353,13,0.3683750033378601,0.016118228435516357,0.6841992730382723
65,9571,9578,8,0.3555588722229004,0.07641865313053131,0.6785677001774715
66,9818,9827,10,0.2556874752044678,0.03652678217206683,0.6715506715506716
67,9854,9858,5,0.15866702795028687,0.05635979771614075,0.6795821077188356
68,9867,9908,42,0.38932323455810547,0.011797673774488045,0.6862448279342013
69,10100,10122,23,0.332632839679718,0.030239349061792545,0.6816161217030525
70,10215,10223,9,0.1581321358680725,0.026355355978012085,0.6846635367762128
71,10634,10640,7,0.07979774475097656,0.01329962412516276,0.6672305234470445
72,10760,10770,11,0.23940986394882202,0.029926232993602753,0.6684616098783771
73,10796,10871,76,0.2713814973831177,0.005427629947662354,0.6714495952906548
