Blink_ID,Start_Frame,End_Frame,Duration,Amplitude,Velocity,Frequency
1,221,248,28,0.23828232288360596,0.005094026525815328,0.4016064257028112
2,464,492,29,0.1855013370513916,0.011334151029586792,0.4056795131845842
3,790,814,25,0.1750684380531311,0.08753421902656555,0.36809815950920244
4,945,947,3,0.08126330375671387,0.03938800096511841,0.42194092827004215
5,958,961,4,0.022710740566253662,0.011355370283126831,0.5197505197505198
6,1041,1058,18,0.15486693382263184,0.025811155637105305,0.56657223796034
7,1158,1174,17,0.1693604588508606,0.014698311686515808,0.5957446808510638
8,1178,1193,16,0.07725811004638672,0.012876351674397787,0.6700167504187605
9,1293,1313,21,0.3405112028121948,0.0851278007030487,0.684931506849315
10,1388,1392,5,0.21649706363677979,0.07216568787892659,0.7178750897343862
11,1423,1425,3,0.02890157699584961,0.02890157699584961,0.7713884992987377
12,1443,1448,6,0.019911646842956543,0.006637215614318848,0.8281573498964804
13,1453,1458,6,0.2869153618812561,0.0956384539604187,0.8910212474297465
14,1528,1551,24,0.1304168701171875,0.0186309814453125,0.902061855670103
15,1661,1663,3,0.10551655292510986,0.06673097610473633,0.9014423076923076
16,1740,1744,5,0.023407042026519775,0.007802347342173259,0.9169054441260744
17,1808,1811,4,0.10406148433685303,0.10406148433685303,0.9381898454746136
18,1833,1871,39,0.13033664226531982,0.015452027320861816,0.9615384615384616
19,1950,1966,17,0.2859732508659363,0.028597325086593628,0.9659379766141332
20,2015,2034,20,0.3520747423171997,0.02186523675918579,0.9828009828009828
21,2112,2187,76,0.40880918502807617,0.03406743208567301,0.9597806215722121
22,2230,2266,37,0.24951642751693726,0.007797388359904289,0.9704455227172474
23,2304,2336,33,0.145546555519104,0.072773277759552,0.9841677364142062
24,2385,2427,43,0.288838267326355,0.02584441751241684,0.9884678747940692
25,2474,2521,48,0.422750860452652,0.02486769767368541,0.9912767644726407
26,2548,2574,27,0.42944422364234924,0.0011284305499150203,1.0097087378640777
27,2657,2705,49,0.23479539155960083,0.005590366465704781,0.9977827050997782
28,2743,2747,5,0.28274989128112793,0.03772786259651184,1.0189228529839884
29,2784,2882,99,0.017483294010162354,0.00021955576436272982,1.0058966354491847
30,2941,2945,5,0.12329840660095215,0.04109946886698405,1.0183299389002036
31,3054,3056,3,0.0007448792457580566,0.0003724396228790283,1.0140660778541053
32,3125,3128,4,0.01746124029159546,0.005820413430531819,1.0226909555768615
33,3142,3145,4,0.16368788480758667,0.16368788480758667,1.048951048951049
34,3315,3318,4,0.38319242000579834,0.010138630867004395,1.0244049412473637
35,3374,3387,14,0.0013341903686523438,0.0,1.0330578512396695
36,3481,3546,66,0.10777652263641357,0.0005894568231370714,1.0149422046800112
37,3659,3664,6,0.12003356218338013,0.060016781091690063,1.009549795361528
38,3691,3694,4,0.1537066102027893,0.07685330510139465,1.0284167794316643
39,3738,3768,31,0.11053115129470825,0.005393922328948975,1.0347572300344918
40,3842,3937,96,0.3169636130332947,0.004213961687954989,1.015744032503809
41,4000,4003,4,0.012026548385620117,0.012026548385620117,1.023976023976024
42,4051,4323,273,0.35920631885528564,0.0008378520454328085,0.971322849213691
43,4370,4373,4,0.12528103590011597,0.12528103590011597,0.9830818472793781
44,4387,4390,4,0.07614970207214355,0.00568997859954834,1.002049647005238
45,4430,4526,97,0.04131799936294556,0.00031545116931577273,0.9940357852882704
46,4600,4602,3,0.06556195020675659,0.004530131816864014,0.9993482511405605
47,4641,4643,3,0.21562808752059937,0.10781404376029968,1.012058570198105
48,4726,4791,66,0.028188765048980713,0.000741809606552124,1.001669449081803
49,4851,4855,5,0.3072052001953125,0.1024017333984375,1.0090609555189456
50,4862,4882,21,0.008628308773040771,0.0005075475748847513,1.0239606799098915
51,4949,4952,4,0.09840553998947144,0.09840553998947144,1.029678982434888
52,4980,4983,4,0.017317891120910645,0.017317891120910645,1.043338683788122
53,5007,5010,4,0.019833385944366455,0.019833385944366455,1.0576731191378965
54,5045,5048,4,0.07741594314575195,0.07741594314575195,1.06951871657754
55,5180,5264,85,0.14862459897994995,0.005938271681467692,1.0446343779677114
56,5350,5352,3,0.015550374984741211,0.015550374984741211,1.046142350084065
57,5386,5474,89,0.062284767627716064,0.0013540166875590448,1.0410958904109588
58,5528,5531,4,0.006911575794219971,0.0,1.0484454085321764
59,5548,5550,3,0.00729447603225708,0.0034316182136535645,1.0628715546748335
60,5579,5582,4,0.0043735504150390625,0.0021867752075195312,1.07469102632993
61,5598,5601,4,0.0035897493362426758,0.0014551281929016113,1.0888968225633702
