Blink_ID,Start_Frame,End_Frame,Duration,Amplitude,Velocity,Frequency
1,27,31,5,0.18244653940200806,0.060815513134002686,3.125
2,48,51,4,0.34393811225891113,0.0026723742485046387,3.8461538461538463
3,73,76,4,0.012081265449523926,0.008711159229278564,3.896103896103896
4,90,95,6,0.05299431085586548,0.017664770285288494,4.166666666666666
5,126,133,8,0.02385038137435913,0.0047700762748718265,3.731343283582089
6,175,190,16,0.04691261053085327,0.009382522106170655,3.1413612565445024
7,202,209,8,0.22454684972763062,0.0374244749546051,3.3333333333333335
8,240,272,33,0.031000971794128418,0.00095803314639676,2.93040293040293
9,278,280,3,0.027012526988983154,0.013506263494491577,3.202846975088968
10,291,295,5,0.030350148677825928,0.010116716225941976,3.3783783783783785
11,326,343,18,0.07504153251647949,0.0050027688344319666,3.1976744186046515
12,372,377,6,0.23264116048812866,0.058160290122032166,3.1746031746031744
13,395,400,6,0.10954368114471436,0.03651456038157145,3.2418952618453867
14,406,428,23,0.02395087480545044,0.0033648014068603516,3.263403263403263
15,437,440,4,0.20137172937393188,0.20137172937393188,3.4013605442176873
16,447,450,4,0.24358749389648438,0.12179374694824219,3.5476718403547673
17,458,475,18,0.3260042071342468,0.020375262945890427,3.571428571428571
18,483,487,5,0.14125484228134155,0.04708494742711385,3.6885245901639343
19,491,495,5,0.04729771614074707,0.04729771614074707,3.8306451612903225
20,501,506,6,0.03178459405899048,0.01059486468633016,3.9447731755424065
21,514,520,7,0.05481290817260742,0.00913548469543457,4.030710172744722
22,529,534,6,0.06742256879806519,0.02247418959935506,4.112149532710281
23,557,561,5,0.08248430490493774,0.027494768301645916,4.092526690391459
24,624,690,67,0.03501933813095093,0.006551414728164673,3.4732272069464547
25,696,700,5,0.009190499782562256,0.003127574920654297,3.566333808844508
26,709,718,10,0.43403246998786926,0.05425405874848366,3.616133518776078
27,738,742,5,0.10109901428222656,0.05054950714111328,3.6339165545087484
28,754,761,8,0.2561301589012146,0.01910291115442912,3.674540682414698
29,771,785,15,0.0207974910736084,0.002237662672996521,3.689567430025445
30,816,820,5,0.03505897521972656,0.03505897521972656,3.6540803897685747
31,828,833,6,0.1937430500984192,0.03874861001968384,3.7170263788968825
32,916,921,6,0.05618882179260254,0.014047205448150635,3.470715835140998
33,935,945,11,0.3017348647117615,0.037716858088970184,3.488372093023256
34,968,971,4,0.07419055700302124,0.07419055700302124,3.4979423868312756
35,1003,1010,8,0.031006693840026855,0.007751673460006714,3.4619188921859543
36,1036,1043,8,0.17580384016036987,0.026724770665168762,3.4482758620689653
37,1066,1070,5,0.03854483366012573,0.012848277886708578,3.454715219421102
38,1090,1095,6,0.43224138021469116,0.08644827604293823,3.4671532846715327
39,1106,1113,8,0.10913830995559692,0.019017136096954344,3.500897666068223
40,1132,1161,30,0.02230536937713623,0.0017157976443950946,3.4423407917383817
41,1173,1175,3,0.034156858921051025,0.034156858921051025,3.486394557823129
42,1192,1202,11,0.10714709758758545,0.026786774396896362,3.4912718204488775
43,1216,1220,5,0.07814812660217285,0.006884018580118815,3.5217035217035217
44,1232,1235,4,0.035519182682037354,0.010334372520446777,3.559870550161812
45,1256,1261,6,0.39962899684906006,0.019034544626871746,3.565768621236133
46,1280,1310,31,0.300839900970459,0.07520997524261475,3.508771929824561
47,1315,1321,7,0.05162721872329712,0.02581360936164856,3.5552193645990924
48,1329,1332,4,0.017796993255615234,0.012889862060546875,3.6009002250562636
49,1345,1350,6,0.05738520622253418,0.01912840207417806,3.6269430051813467
50,1358,1363,6,0.29415005445480347,0.025172770023345947,3.6656891495601176
51,1382,1413,32,0.0555989146232605,0.0021735302039555143,3.606789250353607
52,1434,1436,3,0.024411559104919434,0.012205779552459717,3.6186499652052886
53,1458,1461,4,0.03462427854537964,0.01731213927268982,3.625170998632011
54,1486,1491,6,0.0761975646018982,0.025399188200632732,3.6193029490616624
55,1515,1520,6,0.03930884599685669,0.009827211499214172,3.616042077580539
56,1549,1553,5,0.026260316371917725,0.026260316371917725,3.6036036036036037
57,1577,1587,11,0.07262396812438965,0.018155992031097412,3.5894206549118386
58,1605,1612,8,0.34963732957839966,0.015645825862884523,3.5957842529448234
59,1625,1637,13,0.14700251817703247,0.014700251817703246,3.6019536019536016
60,1671,1681,11,0.09817838668823242,0.024544596672058105,3.56718192627824
61,1693,1698,6,0.07413113117218018,0.07413113117218018,3.5903472630959388
62,1726,1761,36,0.3959299623966217,0.026395330826441448,3.5187287173666286
63,1783,1787,5,0.15117645263671875,0.010134905576705933,3.523489932885906
