Blink_ID,Start_Frame,End_Frame,Duration,Amplitude,Velocity,Frequency
1,1,3,3,0.022571980953216553,0.022571980953216553,25.0
2,35,37,3,0.20274615287780762,0.10137307643890381,5.263157894736842
3,49,51,3,0.09621590375900269,0.04810795187950134,5.769230769230769
4,56,59,4,0.09892570972442627,0.0,6.666666666666667
5,96,102,7,0.11466604471206665,0.057333022356033325,4.854368932038835
6,119,123,5,0.1352251172065735,0.03380627930164337,4.838709677419355
7,145,147,3,0.3132789731025696,0.1566394865512848,4.72972972972973
8,156,159,4,0.058418452739715576,0.029209226369857788,5.0
9,165,167,3,0.01841503381729126,0.005335628986358643,5.357142857142857
10,187,189,3,0.0055342912673950195,0.0055342912673950195,5.263157894736842
11,210,214,5,0.06484556198120117,0.031707584857940674,5.116279069767442
12,275,278,4,0.0143357515335083,0.0143357515335083,4.301075268817205
13,343,346,4,0.014461696147918701,0.007230848073959351,3.7463976945244957
14,463,467,5,0.048485636711120605,0.01110750436782837,2.9914529914529915
15,500,502,3,0.02037292718887329,0.02037292718887329,2.982107355864811
16,540,545,6,0.033596694469451904,0.033596694469451904,2.93040293040293
17,554,557,4,0.04818171262741089,0.04818171262741089,3.046594982078853
18,588,591,4,0.09651535749435425,0.023137420415878296,3.040540540540541
19,648,650,3,0.3245084881782532,0.3245084881782532,2.9185867895545314
20,693,696,4,0.04699850082397461,0.01902151107788086,2.8694404591104736
21,772,775,4,0.08899414539337158,0.014128684997558594,2.7061855670103094
22,814,821,8,0.19165128469467163,0.031941880782445274,2.67639902676399
23,941,943,3,0.017302632331848145,0.017302632331848145,2.4364406779661016
24,962,968,7,0.3941728472709656,0.07883456945419312,2.476780185758514
25,983,985,3,0.01561737060546875,0.0,2.535496957403651
26,1035,1037,3,0.025980055332183838,0.012990027666091919,2.5048169556840074
27,1097,1108,12,0.28805941343307495,0.023346675766838923,2.4346257889990985
28,1131,1134,4,0.037543535232543945,0.037543535232543945,2.4669603524229076
29,1171,1173,3,0.023103713989257812,0.023103713989257812,2.4701873935264054
30,1190,1192,3,0.018816649913787842,0.015915989875793457,2.5146689019279127
31,1334,1337,4,0.024958014488220215,0.012479007244110107,2.3168908819133036
32,1397,1400,4,0.09699589014053345,0.030981838703155518,2.2840827980014278
33,1504,1508,5,0.1255376935005188,0.1255376935005188,2.1868787276341948
34,1524,1528,5,0.04613173007965088,0.02306586503982544,2.2236756049705693
35,1625,1629,5,0.022491037845611572,0.007497012615203857,2.147239263803681
36,1641,1651,11,0.3197040557861328,0.3197040557861328,2.1791767554479415
37,1665,1674,10,0.29036253690719604,0.036295317113399506,2.208955223880597
38,1704,1711,8,0.3369610011577606,0.04141610860824585,2.219626168224299
39,1792,1794,3,0.02233433723449707,0.011167168617248535,2.1727019498607243
40,1833,1836,4,0.021572470664978027,0.012248456478118896,2.1774632553075666
41,1950,1953,4,0.09162116050720215,0.045810580253601074,2.0982599795291708
42,2002,2005,4,0.11331069469451904,0.11331069469451904,2.0937188434695915
43,2051,2054,4,0.029871702194213867,0.014935851097106934,2.0924574209245743
44,2067,2071,5,0.3656056821346283,0.3656056821346283,2.1235521235521233
45,2099,2103,5,0.05870169401168823,0.01386199394861857,2.138783269961977
46,2110,2114,5,0.3735722601413727,0.1245240867137909,2.1749408983451537
47,2158,2161,4,0.029589354991912842,0.029589354991912842,2.1739130434782608
48,2176,2179,4,0.07042723894119263,0.010306835174560547,2.2018348623853212
49,2240,2243,4,0.37552645802497864,0.37552645802497864,2.1836007130124777
50,2248,2250,3,0.043296992778778076,0.043296992778778076,2.2212350066637048
51,2261,2263,3,0.04749494791030884,0.013409554958343506,2.2526501766784452
52,2275,2277,3,0.0027034878730773926,0.0013517439365386963,2.28270412642669
53,2348,2351,4,0.02090209722518921,0.010451048612594604,2.253401360544218
54,2404,2406,3,0.04179239273071289,0.04179239273071289,2.2434565849605317
55,2420,2422,3,0.03569388389587402,0.01784694194793701,2.269913330581923
56,2453,2455,3,0.0049599409103393555,0.0015944838523864746,2.2801302931596092
57,2491,2493,3,0.010263025760650635,0.005131512880325317,2.285485164394547
58,2566,2568,3,0.18211370706558228,0.09105685353279114,2.2576878162709226
59,2606,2608,3,0.07052475214004517,0.07052475214004517,2.261402836335761
60,2639,2641,3,0.012971043586730957,0.0064855217933654785,2.2710068130204393
61,2684,2686,3,0.02390211820602417,0.011951059103012085,2.270189802754001
62,2782,2784,3,0.36558133363723755,0.18279066681861877,2.2262118491921004
63,2835,2838,4,0.07768899202346802,0.03884449601173401,2.219091229306094
64,2853,2857,5,0.049921631813049316,0.022411614656448364,2.239328201539538
65,2955,2958,4,0.03606832027435303,0.0,2.196688070294018
66,3003,3006,4,0.3692324161529541,0.1230774720509847,2.1948786165613567
67,3071,3073,3,0.030498743057250977,0.030498743057250977,2.179570592062459
68,3141,3143,3,0.013339400291442871,0.0066697001457214355,2.1628498727735366
69,3159,3161,3,0.03526073694229126,0.01763036847114563,2.1821631878557874
70,3187,3194,8,0.2978609800338745,0.049643496672312416,2.190923317683881
71,3222,3225,4,0.194638192653656,0.007311135530471802,2.2008679479231246
72,3263,3269,7,0.027832210063934326,0.006399889787038167,2.2018348623853212
73,3325,3327,3,0.011080503463745117,0.011080503463745117,2.1935096153846154
74,3409,3411,3,0.007278621196746826,0.003639310598373413,2.168815943728019
75,3422,3425,4,0.07721346616744995,0.07721346616744995,2.189141856392294
76,3453,3455,3,0.24291592836380005,0.12145796418190002,2.199074074074074
77,3504,3506,3,0.04245638847351074,0.02122819423675537,2.19560878243513
78,3542,3544,3,0.021191120147705078,0.021191120147705078,2.2002820874471087
79,3572,3574,3,0.19390028715133667,0.19390028715133667,2.20979020979021
80,3598,3601,4,0.14238035678863525,0.14238035678863525,2.2209883398112162
81,3667,3669,3,0.017568588256835938,0.008784294128417969,2.20708446866485
82,3706,3715,10,0.10999608039855957,0.012665620871952601,2.2066738428417656
83,3720,3723,4,0.028114140033721924,0.0,2.228786251342642
84,3743,3746,4,0.09484809637069702,0.04742404818534851,2.241793434747798
85,3781,3783,3,0.012761056423187256,0.006380528211593628,2.2463002114164907
86,3797,3802,6,0.09104669094085693,0.09104669094085693,2.2613726005784907
87,3915,3918,4,0.13100850582122803,0.06550425291061401,2.219954069915795
88,3974,3978,5,0.048028767108917236,0.012007191777229309,2.2116109575270166
89,4028,4030,3,0.08980393409729004,0.01848524808883667,2.2078888613247334
90,4054,4058,5,0.22321122884750366,0.11160561442375183,2.2172949002217295
91,4143,4147,5,0.3349645137786865,0.01842138171195984,2.1938283510125363
92,4155,4158,4,0.028785109519958496,0.009595036506652832,2.2120702091849003
93,4169,4172,4,0.013740718364715576,0.006870359182357788,2.2286125089863407
94,4222,4224,3,0.07124698162078857,0.03562349081039429,2.224852071005917
95,4303,4307,5,0.22790437936782837,0.01570865511894226,2.2051996285979576
96,4316,4320,5,0.04649704694747925,0.023248523473739624,2.22170793797732
97,4346,4350,5,0.3860691785812378,0.09651729464530945,2.2293725580326362
98,4414,4416,3,0.06219065189361572,0.03109532594680786,2.218700475435816
99,4494,4496,3,0.045319199562072754,0.045319199562072754,2.201467645096731
100,4529,4531,3,0.009806990623474121,0.009806990623474121,2.206531332744925
101,4549,4552,4,0.011687815189361572,0.011687815189361572,2.218317592795959
102,4572,4574,3,0.012454032897949219,0.012454032897949219,2.2295081967213117
103,4598,4603,6,0.31828367710113525,0.10609455903371175,2.2371850564726325
104,4641,4643,3,0.037464439868927,0.0187322199344635,2.239448751076658
105,4679,4681,3,0.012262344360351562,0.006131172180175781,2.24263135412217
106,4712,4717,6,0.38068142533302307,0.38068142533302307,2.2467147096227214
107,4742,4749,8,0.36032742261886597,0.36032742261886597,2.2526315789473683
108,4784,4786,3,0.042262375354766846,0.042262375354766846,2.2561102987257153
109,4836,4838,3,0.18893468379974365,0.09446734189987183,2.25253151477578
110,4895,4897,3,0.03248286247253418,0.03248286247253418,2.2458146182115146
111,4931,4934,4,0.05976170301437378,0.019920567671457928,2.2492401215805473
112,4974,4976,3,0.01618778705596924,0.00809389352798462,2.250351617440225
113,5015,5019,5,0.028623759746551514,0.002563178539276123,2.250996015936255
114,5127,5129,3,0.18142235279083252,0.18142235279083252,2.2222222222222223
115,5181,5183,3,0.10895943641662598,0.014859259128570557,2.2183641975308643
116,5218,5220,3,0.023254692554473877,0.023254692554473877,2.2217965906914383
117,5324,5327,4,0.25330519676208496,0.12665259838104248,2.195945945945946
118,5386,5388,3,0.0033636093139648438,0.0016818046569824219,2.1896455743180554
119,5504,5507,4,0.0041539669036865234,0.0013846556345621746,2.1604938271604937
120,5523,5525,3,0.028973162174224854,0.028973162174224854,2.1715526601520088
121,5566,5568,3,0.042101919651031494,0.021050959825515747,2.1727419644460406
122,5599,5601,3,0.13730663061141968,0.06865331530570984,2.1777936451267403
