Blink_ID,Start_Frame,End_Frame,Duration,Amplitude,Velocity,Frequency
1,48,50,3,0.02149742841720581,0.015138685703277588,1.9607843137254901
2,112,115,4,0.12150633335113525,0.008651584386825562,1.7241379310344827
3,346,348,3,0.027582883834838867,0.0,0.8595988538681949
4,395,398,4,0.2288292646408081,0.07627642154693604,1.0025062656641603
5,442,445,4,0.028030753135681152,0.002122342586517334,1.1210762331838564
6,481,484,4,0.003235757350921631,0.0,1.2371134020618557
7,587,589,3,0.008207917213439941,0.008207917213439941,1.1864406779661016
8,642,645,4,0.016370832920074463,0.005456944306691487,1.238390092879257
9,684,686,3,0.033045947551727295,0.016522973775863647,1.3100436681222707
10,728,730,3,0.015082359313964844,0.015082359313964844,1.3679890560875512
11,768,773,6,0.05679088830947876,0.01419772207736969,1.421188630490956
12,839,843,5,0.3753138780593872,0.3753138780593872,1.4218009478672986
13,892,894,3,0.002917945384979248,0.001458972692489624,1.452513966480447
14,947,949,3,0.2683688998222351,0.0548090934753418,1.4736842105263157
15,1054,1067,14,0.033093810081481934,0.015693247318267822,1.4044943820224718
16,1117,1120,4,0.08440202474594116,0.08440202474594116,1.4272970561998217
17,1160,1164,5,0.01830965280532837,0.01830965280532837,1.4592274678111588
18,1295,1297,3,0.0074086785316467285,0.0037043392658233643,1.386748844375963
19,1462,1465,4,0.12526029348373413,0.025523841381072998,1.296043656207367
20,1667,1669,3,0.014251232147216797,0.014251232147216797,1.1976047904191618
21,1702,1706,5,0.009508371353149414,0.009508371353149414,1.2302284710017575
22,1779,1781,3,0.01191788911819458,0.00595894455909729,1.2345679012345678
23,2052,2054,3,0.01899123191833496,0.0,1.119221411192214
24,2065,2069,5,0.06073558330535889,0.06073558330535889,1.1594202898550725
25,2154,2156,3,0.023785412311553955,0.023785412311553955,1.1590171534538711
26,2179,2181,3,0.02303069829940796,0.01151534914970398,1.1915673693858846
27,2230,2233,4,0.04371201992034912,0.02185600996017456,1.2085944494180842
28,2390,2393,4,0.07694429159164429,0.002279609441757202,1.1695906432748537
29,2431,2433,3,0.3306957483291626,0.3306957483291626,1.191454396055875
30,2636,2638,3,0.03702080249786377,0.03702080249786377,1.1367942402425162
31,2968,2971,4,0.03165924549102783,0.009853363037109375,1.0430686406460297
32,3089,3091,3,0.367936909198761,0.367936909198761,1.034928848641656
33,3172,3174,3,0.015989959239959717,0.015989959239959717,1.0393700787401574
34,3424,3426,3,0.21971774101257324,0.21971774101257324,0.9921213889699446
35,3446,3450,5,0.05638384819030762,0.014095962047576904,1.0141987829614605
36,3749,3753,5,0.12822139263153076,0.06411069631576538,0.9589770911028237
37,3951,3953,3,0.03125399351119995,0.03125399351119995,0.9357612544258977
38,4157,4159,3,0.0007506012916564941,0.0,0.9134615384615385
39,4264,4268,5,0.0441899299621582,0.009384075800577799,0.9135628952916374
40,4449,4451,3,0.07832413911819458,0.03916206955909729,0.8984725965858041
41,4480,4482,3,0.027427375316619873,0.02517002820968628,0.9145661387463752
42,4551,4556,6,0.019094347953796387,0.004773586988449097,0.9216589861751152
43,4762,4764,3,0.0031797289848327637,0.0031797289848327637,0.9024134312696747
44,4773,4776,4,0.016055285930633545,0.0,0.9210801758425791
45,5028,5031,4,0.1097143292427063,0.05485716462135315,0.8942766295707472
46,5041,5044,4,0.019163072109222412,0.0077574849128723145,0.9117938553022795
47,5168,5172,5,0.3656591475009918,0.1828295737504959,0.9085636961144403
48,5180,5183,4,0.42103129625320435,0.21051564812660217,0.9259259259259258
49,5216,5220,5,0.03985953330993652,0.00996488332748413,0.9385175253782799
50,5562,5564,3,0.11601477861404419,0.06520730257034302,0.8984725965858041
51,5672,5674,3,0.018238544464111328,0.009119272232055664,0.8986784140969163
52,5860,5862,3,0.12387406826019287,0.011408030986785889,0.8869179600886918
53,6254,6256,3,0.0030176639556884766,0.0,0.847051302541154
54,6778,6781,4,0.03683441877365112,0.03683441877365112,0.7962253022707166
55,6976,6979,4,0.19060778617858887,0.09530389308929443,0.7879656160458453
56,7033,7036,4,0.29496216773986816,0.14748108386993408,0.7957936620719056
57,7107,7109,3,0.11707764863967896,0.0,0.8016877637130801
